Financial_ID,Company,Year,Quarter,Revenue,Profit,Employees
66921,Wipro,2019,Q3,4033,425,51806
66922,HCLTech,2018,Q1,1877,1686,210125
66923,TCS,2018,Q1,3436,1173,222960
66924,TCS,2020,Q3,2118,1828,128716
66925,Wipro,2019,Q4,3716,1573,155384
66926,HCLTech,2016,Q3,8219,265,136013
66927,HCLTech,2025,Q3,7391,901,138572
66928,Wipro,2023,Q1,6391,970,238998
66929,Infosys,2026,Q1,2728,1921,182737
66930,Infosys,2017,Q1,817,2030,213426
66931,Wipro,2022,Q1,8235,2400,175390
66932,Infosys,2024,Q1,1089,1596,91449
66933,Wipro,2019,Q4,4915,976,246240
66934,Wipro,2024,Q4,3552,1461,199069
66935,Wipro,2023,Q1,7035,1939,217437
66936,HCLTech,2019,Q4,5226,193,65686
66937,Infosys,2018,Q1,4571,523,163628
66938,Wipro,2025,Q2,1041,1614,232272
66939,Wipro,2023,Q1,3453,406,126123
66940,TCS,2016,Q3,4158,290,68803
66941,HCLTech,2026,Q1,6606,2338,208359
66942,HCLTech,2016,Q2,4757,1449,152150
66943,Wipro,2025,Q3,5576,1643,146375
66944,TCS,2023,Q1,4804,2152,232273
66945,Wipro,2017,Q1,7246,415,237831
66946,HCLTech,2023,Q4,8595,2229,187634
66947,Wipro,2018,Q2,5637,2495,227883
66948,TCS,2024,Q1,3627,1106,75684
66949,Infosys,2021,Q4,6259,352,206240
66950,Wipro,2019,Q1,8166,383,192388
66951,Wipro,2025,Q3,7460,2369,121933
66952,TCS,2022,Q2,6734,2374,107832
66953,Infosys,2017,Q4,2486,251,161541
66954,Infosys,2022,Q4,8080,788,104524
66955,HCLTech,2023,Q1,6882,239,212574
66956,HCLTech,2023,Q1,854,1502,188414
66957,Wipro,2015,Q2,2162,2321,215495
66958,HCLTech,2022,Q2,2417,372,130271
66959,HCLTech,2017,Q2,2340,2155,165708
66960,Infosys,2024,Q1,1842,1513,216391
66961,Wipro,2022,Q4,5036,1024,208898
66962,TCS,2015,Q1,7202,853,191516
66963,HCLTech,2021,Q1,2140,1534,77718
66964,HCLTech,2017,Q3,7489,2182,200041
66965,TCS,2017,Q4,1144,1829,55962
66966,TCS,2020,Q2,6288,1127,212329
66967,HCLTech,2023,Q4,5194,2251,188831
66968,HCLTech,2020,Q2,5024,1820,180299
66969,TCS,2015,Q4,8746,1359,177982
66970,TCS,2019,Q3,5287,1330,132116
66971,Wipro,2017,Q1,8055,456,84506
66972,HCLTech,2017,Q3,1993,692,92429
66973,Wipro,2020,Q4,3579,360,173164
66974,Wipro,2023,Q1,4257,1901,211031
66975,Infosys,2015,Q2,8917,307,135666
66976,Infosys,2019,Q4,2786,669,221982
66977,TCS,2020,Q1,6134,1450,124973
66978,HCLTech,2020,Q3,5744,727,52559
66979,Wipro,2025,Q3,4720,569,133444
66980,HCLTech,2022,Q1,1267,1411,74773
66981,HCLTech,2024,Q1,5631,1533,119969
66982,TCS,2026,Q3,5404,2301,54022
66983,Infosys,2024,Q4,4763,2084,242034
66984,HCLTech,2020,Q3,4915,1843,170971
66985,TCS,2020,Q2,4126,1581,83684
66986,HCLTech,2016,Q3,3395,827,249824
66987,TCS,2019,Q2,6439,1977,73894
66988,Infosys,2017,Q4,3091,665,230971
66989,Wipro,2023,Q2,6168,783,138019
66990,Wipro,2018,Q2,5480,1021,247057
66991,Wipro,2026,Q1,8541,1511,85216
66992,Wipro,2021,Q4,5347,1944,95459
66993,HCLTech,2017,Q4,4046,744,156457
66994,Wipro,2015,Q4,4201,1669,181458
66995,Wipro,2025,Q3,1189,657,116008
66996,Infosys,2023,Q1,3178,1352,228273
66997,Wipro,2026,Q3,7109,1143,167211
66998,HCLTech,2026,Q1,2883,445,55854
66999,HCLTech,2024,Q1,8611,1217,87364
67000,TCS,2018,Q3,2217,796,83643
67001,TCS,2022,Q1,1089,521,237539
67002,TCS,2020,Q3,2231,1585,159471
67003,Infosys,2024,Q4,1543,532,120317
67004,HCLTech,2017,Q2,1893,1316,163814
67005,Infosys,2023,Q2,8742,856,53428
67006,Infosys,2023,Q2,4290,1776,141604
67007,Infosys,2018,Q2,2006,439,215820
67008,TCS,2021,Q1,2396,1636,148913
67009,Wipro,2017,Q4,3456,419,104011
67010,Wipro,2019,Q3,4671,1599,86449
67011,Infosys,2017,Q3,5649,1002,105632
67012,HCLTech,2019,Q4,8469,1178,153255
67013,TCS,2025,Q4,8830,2473,236152
67014,Infosys,2023,Q1,8280,594,204370
67015,HCLTech,2024,Q2,3013,433,184552
67016,Wipro,2024,Q4,852,395,86133
67017,TCS,2016,Q2,7873,2401,209937
67018,TCS,2020,Q1,8262,522,195666
67019,Infosys,2018,Q3,1002,1808,187082
67020,Infosys,2022,Q4,1458,1868,149891
67021,Infosys,2025,Q3,2147,1555,82538
67022,HCLTech,2021,Q2,5897,783,144511
67023,HCLTech,2019,Q4,1844,1978,146814
67024,TCS,2018,Q3,5145,635,72466
67025,TCS,2021,Q4,7725,1901,205948
67026,Wipro,2026,Q2,4179,727,112171
67027,HCLTech,2026,Q1,884,2271,139465
67028,TCS,2016,Q3,3851,1729,169808
67029,HCLTech,2023,Q2,1077,1916,178413
67030,Wipro,2020,Q1,7600,1572,102662
67031,HCLTech,2017,Q3,8976,507,154318
67032,Wipro,2018,Q2,3751,1471,146278
67033,TCS,2016,Q4,7886,2128,112971
67034,Wipro,2022,Q1,8000,1752,97914
67035,Infosys,2024,Q1,2263,725,92296
67036,TCS,2022,Q3,5508,1378,131275
67037,Infosys,2022,Q3,3803,1063,205676
67038,HCLTech,2017,Q1,3725,920,219684
67039,Wipro,2022,Q2,2698,922,109974
67040,Infosys,2020,Q2,2092,1203,109997
67041,Wipro,2020,Q3,3295,191,196221
67042,TCS,2026,Q4,1378,818,169948
67043,Infosys,2025,Q3,8008,2266,169229
67044,HCLTech,2016,Q4,7298,464,203680
67045,Wipro,2020,Q3,1222,2289,86655
67046,TCS,2017,Q1,4938,307,212811
67047,TCS,2023,Q4,7516,880,60750
67048,HCLTech,2019,Q2,5307,114,215165
67049,HCLTech,2025,Q4,2855,1738,81650
67050,TCS,2021,Q2,5792,391,229072
67051,TCS,2019,Q4,5125,208,247397
67052,TCS,2016,Q4,7356,1123,201752
67053,HCLTech,2026,Q2,7280,1015,113422
67054,Wipro,2025,Q3,5740,2050,57527
67055,Wipro,2022,Q2,8388,1044,108216
67056,Wipro,2019,Q3,1630,1715,156764
67057,Wipro,2022,Q1,4036,2247,190005
67058,Wipro,2022,Q3,3329,997,117314
67059,Wipro,2016,Q1,7429,182,161926
67060,HCLTech,2025,Q4,8954,1432,68141
67061,TCS,2021,Q3,4234,355,145083
67062,Wipro,2015,Q2,4166,2484,181929
67063,Infosys,2019,Q3,6336,2260,149947
67064,Wipro,2017,Q4,3288,519,228637
67065,TCS,2024,Q1,2119,2246,111990
67066,Wipro,2017,Q4,2438,2462,173428
67067,HCLTech,2021,Q3,1681,432,230637
67068,Infosys,2015,Q2,7168,1071,106924
67069,HCLTech,2023,Q2,847,968,121205
67070,TCS,2015,Q2,2094,134,235540
67071,Wipro,2023,Q1,2075,1339,98303
67072,TCS,2024,Q3,3579,1744,128659
67073,TCS,2025,Q4,8112,1054,91494
67074,TCS,2020,Q3,5490,807,68228
67075,TCS,2026,Q3,8276,1367,90528
67076,HCLTech,2016,Q4,3696,164,86437
67077,Infosys,2023,Q3,5281,136,178520
67078,HCLTech,2026,Q4,1977,1097,176286
67079,Infosys,2015,Q4,6197,271,88077
67080,TCS,2017,Q1,3689,1928,133364
67081,HCLTech,2023,Q4,4451,836,198345
67082,Infosys,2018,Q3,5885,2023,94856
67083,Wipro,2022,Q4,1397,1531,168144
67084,Infosys,2018,Q4,8993,100,92603
67085,HCLTech,2019,Q4,8758,1582,109312
67086,TCS,2024,Q2,1844,1363,239754
67087,HCLTech,2024,Q3,1810,2429,81621
67088,TCS,2025,Q3,3574,2414,158984
67089,HCLTech,2016,Q1,8132,232,66345
67090,Infosys,2024,Q3,7029,1490,248051
67091,TCS,2025,Q4,902,574,64708
67092,HCLTech,2024,Q3,4125,474,218466
67093,Infosys,2019,Q1,5168,1211,230273
67094,Wipro,2021,Q3,3726,1660,191071
67095,HCLTech,2015,Q1,7335,1005,186613
67096,HCLTech,2018,Q3,6750,1170,82464
67097,Infosys,2019,Q4,7917,1785,245934
67098,TCS,2021,Q3,4925,2321,108961
67099,TCS,2022,Q2,1738,1765,214425
67100,HCLTech,2015,Q2,7335,475,228330
67101,Infosys,2015,Q2,6966,685,157909
67102,TCS,2019,Q1,7080,1759,124494
67103,Infosys,2021,Q2,4481,1053,191001
67104,Infosys,2025,Q3,8445,2217,124721
67105,HCLTech,2022,Q4,8946,2165,113521
67106,TCS,2020,Q4,6288,2140,184304
67107,TCS,2015,Q1,6709,999,53324
67108,Wipro,2021,Q3,2274,1196,224493
67109,Wipro,2017,Q2,876,1232,184843
67110,Infosys,2017,Q4,4666,929,118719
67111,Infosys,2015,Q2,1781,1275,214712
67112,Wipro,2018,Q2,5481,2059,200327
67113,Wipro,2019,Q2,5355,261,136974
67114,HCLTech,2018,Q2,8643,1863,240825
67115,Wipro,2016,Q3,6078,780,229409
67116,HCLTech,2015,Q4,8933,952,198094
67117,Infosys,2025,Q1,2435,1427,125029
67118,TCS,2024,Q2,4707,983,219413
67119,HCLTech,2015,Q4,2821,521,197339
67120,Infosys,2019,Q2,7928,1969,153827
67121,TCS,2024,Q3,4545,1644,159574
67122,TCS,2018,Q3,1452,1026,211556
67123,TCS,2015,Q4,1309,296,72078
67124,Wipro,2023,Q1,1320,129,189229
67125,TCS,2021,Q2,6344,1934,200614
67126,HCLTech,2021,Q4,2911,915,84428
67127,Wipro,2020,Q3,4836,172,180326
67128,HCLTech,2017,Q2,5591,2233,238151
67129,Infosys,2023,Q2,5077,2491,237576
67130,TCS,2026,Q2,2960,1765,57772
67131,TCS,2023,Q4,8156,1590,67892
67132,TCS,2023,Q2,5094,553,166686
67133,Infosys,2021,Q4,7207,881,243346
67134,HCLTech,2026,Q2,5264,268,62063
67135,Wipro,2021,Q2,1247,1080,173316
67136,Wipro,2018,Q4,3938,1830,226576
67137,TCS,2021,Q1,3614,510,52366
67138,Wipro,2023,Q2,1129,614,77174
67139,Infosys,2015,Q1,5353,839,119638
67140,HCLTech,2024,Q1,8087,126,74534
67141,Wipro,2015,Q1,1594,2306,69160
67142,HCLTech,2015,Q2,3152,1841,201121
67143,Infosys,2023,Q3,4456,1863,109971
67144,Infosys,2020,Q1,2330,1425,84149
67145,Wipro,2025,Q2,875,976,105307
67146,Infosys,2025,Q3,3796,558,181122
67147,TCS,2019,Q4,1446,1033,233649
67148,HCLTech,2024,Q3,4893,508,133136
67149,Infosys,2018,Q2,4718,2243,145951
67150,TCS,2019,Q1,4032,287,65764
67151,TCS,2022,Q3,5941,2199,54899
67152,TCS,2022,Q4,3384,2322,126181
67153,TCS,2025,Q3,5300,1829,247791
67154,Wipro,2019,Q3,5804,85,135777
67155,HCLTech,2026,Q3,6424,1982,132231
67156,Infosys,2020,Q2,6742,1259,231151
67157,Wipro,2021,Q2,6131,2175,170072
67158,HCLTech,2024,Q1,1476,263,185711
67159,Wipro,2026,Q3,8492,371,154311
67160,TCS,2026,Q1,7416,262,181521
67161,Wipro,2022,Q1,1034,916,249470
67162,HCLTech,2015,Q3,2389,1079,150116
67163,HCLTech,2015,Q1,9000,981,136320
67164,HCLTech,2020,Q4,7515,2389,152506
67165,Infosys,2025,Q4,7925,425,168165
67166,TCS,2022,Q1,8665,1147,87647
67167,Infosys,2026,Q2,1570,866,210926
67168,TCS,2018,Q2,4015,1060,173100
67169,HCLTech,2015,Q2,6870,238,103880
67170,TCS,2023,Q2,842,1666,137507
67171,HCLTech,2018,Q1,6370,686,226467
67172,Wipro,2022,Q2,2140,1731,241599
67173,HCLTech,2015,Q4,3939,405,119576
67174,TCS,2015,Q4,4829,1017,155135
67175,TCS,2017,Q1,4185,1453,181960
67176,Infosys,2018,Q3,8732,2306,114556
67177,Infosys,2020,Q4,1105,1497,83295
67178,HCLTech,2016,Q1,5326,2440,207230
67179,Infosys,2019,Q3,6938,1125,94424
67180,Wipro,2026,Q2,3791,858,111427
67181,HCLTech,2024,Q1,2383,696,112868
67182,Infosys,2019,Q3,4863,410,130901
67183,Infosys,2016,Q4,8181,1923,182878
67184,Infosys,2023,Q4,7982,1713,179799
67185,Wipro,2016,Q2,3407,2234,107245
67186,Wipro,2017,Q1,5869,1081,136629
67187,Wipro,2016,Q3,8493,2293,155477
67188,Wipro,2024,Q2,6111,1703,244025
67189,Infosys,2025,Q2,1614,153,126223
67190,Wipro,2025,Q1,6897,1707,64251
67191,Wipro,2023,Q4,4353,1556,124600
67192,HCLTech,2025,Q4,7443,1652,53758
67193,HCLTech,2025,Q1,6410,464,50557
67194,Infosys,2015,Q3,1673,1951,54781
67195,Wipro,2022,Q3,968,1486,218728
67196,Infosys,2020,Q3,3712,84,81638
67197,HCLTech,2020,Q4,8154,1220,137967
67198,HCLTech,2018,Q1,4604,2298,148106
67199,TCS,2021,Q3,1301,634,90229
67200,Wipro,2024,Q3,4944,1029,75222
67201,Wipro,2024,Q1,8190,575,238650
67202,HCLTech,2019,Q1,3803,2356,246804
67203,Infosys,2017,Q4,2909,945,137139
67204,TCS,2019,Q2,5235,1231,137556
67205,Wipro,2017,Q1,6288,1128,50617
67206,Infosys,2020,Q2,4233,2329,84433
67207,TCS,2025,Q2,4125,1057,201639
67208,HCLTech,2015,Q1,5073,1673,179920
67209,HCLTech,2020,Q3,2932,1365,70753
67210,Infosys,2023,Q4,1047,365,159265
67211,Infosys,2016,Q1,5250,1748,170038
67212,HCLTech,2023,Q2,1419,2082,204546
67213,TCS,2017,Q2,2369,921,73745
67214,HCLTech,2024,Q1,6444,1056,209030
67215,Infosys,2015,Q3,961,1589,83160
67216,Wipro,2020,Q1,5375,691,145794
67217,Wipro,2023,Q1,3655,725,239597
67218,Wipro,2017,Q2,2364,103,227679
67219,HCLTech,2023,Q3,2005,1655,147427
67220,HCLTech,2023,Q4,6306,439,56498
67221,TCS,2017,Q2,4787,689,119951
67222,HCLTech,2021,Q1,3237,1558,215060
67223,Wipro,2017,Q2,2574,2467,93396
67224,Infosys,2016,Q3,3916,1544,94429
67225,Infosys,2020,Q3,4722,118,105791
67226,TCS,2026,Q2,5719,2092,128561
67227,HCLTech,2021,Q1,7959,1418,188486
67228,HCLTech,2026,Q2,4780,1497,220354
67229,Infosys,2020,Q2,4702,1745,82552
67230,TCS,2024,Q1,4538,362,177178
67231,Wipro,2018,Q2,6739,2187,149466
67232,HCLTech,2025,Q2,4332,905,239362
67233,Infosys,2015,Q3,862,118,212914
67234,TCS,2018,Q2,994,1389,223528
67235,HCLTech,2018,Q3,3002,434,217506
67236,TCS,2016,Q4,1776,2141,84715
67237,Wipro,2015,Q3,7816,1302,133539
67238,TCS,2020,Q4,2549,447,115762
67239,TCS,2021,Q4,4569,1827,148303
67240,Wipro,2023,Q1,8751,1919,224747
67241,TCS,2018,Q2,6736,427,200985
67242,TCS,2015,Q1,5636,1097,226701
67243,TCS,2021,Q4,3743,86,76047
67244,TCS,2019,Q4,4515,256,220480
67245,Wipro,2025,Q2,1273,2098,227954
67246,Wipro,2017,Q3,2509,1560,69750
67247,HCLTech,2020,Q1,2545,812,173973
67248,HCLTech,2022,Q4,6946,1737,127983
67249,Wipro,2017,Q4,806,1956,51620
67250,Wipro,2019,Q2,7624,1377,180423
67251,Wipro,2020,Q3,7344,2021,174829
67252,TCS,2026,Q3,6031,1604,76571
67253,Infosys,2020,Q4,8840,643,71100
67254,Wipro,2020,Q1,977,1383,56538
67255,Infosys,2022,Q2,5065,2287,220193
67256,Wipro,2026,Q1,3162,1448,166328
67257,Infosys,2024,Q2,1687,89,70917
67258,TCS,2022,Q1,7579,708,153225
67259,TCS,2017,Q3,2677,183,148761
67260,TCS,2015,Q3,6223,789,185893
67261,HCLTech,2015,Q1,7118,1901,125270
67262,HCLTech,2016,Q1,2368,1713,227878
67263,TCS,2020,Q3,6294,1691,137132
67264,Infosys,2019,Q2,5198,223,228583
67265,TCS,2019,Q3,8241,1596,187053
67266,TCS,2016,Q3,5061,1963,97879
67267,Infosys,2026,Q1,2905,319,169638
67268,Infosys,2017,Q1,5267,1872,199138
67269,Infosys,2026,Q2,6903,2238,177520
67270,HCLTech,2018,Q3,8375,1552,132917
67271,HCLTech,2017,Q1,8174,2234,214197
67272,HCLTech,2023,Q4,8107,2182,127095
67273,HCLTech,2023,Q4,8759,305,232903
67274,TCS,2018,Q4,4834,125,193875
67275,Infosys,2025,Q2,6418,2068,196495
67276,Infosys,2022,Q3,6103,1612,150046
67277,TCS,2018,Q4,6778,486,111949
67278,Wipro,2016,Q4,7834,824,104342
67279,TCS,2015,Q3,6845,538,221135
67280,TCS,2023,Q2,3116,2158,113764
67281,Infosys,2021,Q2,7523,93,150491
67282,Wipro,2019,Q3,1714,1058,90146
67283,HCLTech,2020,Q4,2254,2499,122296
67284,Wipro,2026,Q2,3888,1299,147174
67285,TCS,2024,Q1,5702,177,142597
67286,Wipro,2017,Q3,8217,435,80122
67287,HCLTech,2023,Q4,5502,936,87817
67288,HCLTech,2018,Q2,985,1353,224748
67289,HCLTech,2019,Q1,954,2451,245937
67290,Infosys,2026,Q2,5639,573,242700
67291,HCLTech,2017,Q4,7693,2058,125186
67292,HCLTech,2015,Q4,3218,1370,238771
67293,HCLTech,2024,Q1,3554,307,203278
67294,Infosys,2023,Q4,2209,1836,108827
67295,Wipro,2021,Q4,7638,2006,57864
67296,Infosys,2021,Q2,1946,2184,242918
67297,Infosys,2022,Q2,1189,2043,184300
67298,HCLTech,2018,Q1,7972,1081,230822
67299,HCLTech,2018,Q3,8581,2281,53317
67300,Wipro,2022,Q2,2930,2390,126212
67301,Infosys,2026,Q2,2254,1989,100589
67302,HCLTech,2024,Q2,8977,2386,212298
67303,Wipro,2017,Q1,3450,2486,167700
67304,TCS,2020,Q2,4861,949,60014
67305,Infosys,2015,Q4,8604,2383,82693
67306,Wipro,2019,Q2,4493,991,60919
67307,TCS,2017,Q3,8020,1285,84962
67308,Wipro,2024,Q4,1707,1886,234694
67309,Infosys,2026,Q2,5448,1763,214637
67310,Infosys,2023,Q2,8499,2456,105812
67311,Wipro,2022,Q1,1999,1722,172727
67312,Infosys,2026,Q1,7323,238,207932
67313,HCLTech,2022,Q1,4880,2235,194888
67314,Wipro,2017,Q1,2493,527,65923
67315,TCS,2016,Q2,8284,2282,73352
67316,TCS,2017,Q1,2947,1843,157395
67317,Infosys,2017,Q1,8822,948,136283
67318,Infosys,2019,Q2,4445,1862,190062
67319,Infosys,2015,Q4,7283,547,156430
67320,TCS,2019,Q1,7854,1982,167127
67321,Infosys,2020,Q3,2922,825,89600
67322,TCS,2020,Q4,2746,2423,146910
67323,HCLTech,2025,Q3,1376,256,139743
67324,HCLTech,2021,Q4,3844,2086,186196
67325,Wipro,2018,Q2,8604,1631,135683
67326,TCS,2015,Q4,1017,502,248233
67327,Infosys,2023,Q4,3395,217,94851
67328,TCS,2026,Q3,8117,2066,102162
67329,HCLTech,2015,Q4,4302,1727,205449
67330,HCLTech,2019,Q2,5767,2063,117507
67331,Wipro,2020,Q4,6292,512,146174
67332,HCLTech,2025,Q2,7412,1840,198839
67333,TCS,2023,Q2,3407,1003,243246
67334,TCS,2020,Q1,8744,1352,229338
67335,Infosys,2021,Q2,3188,730,93890
67336,Wipro,2018,Q4,7594,467,61318
67337,Infosys,2018,Q1,8352,626,62071
67338,Wipro,2016,Q2,6453,1202,209274
67339,TCS,2026,Q4,8231,1920,217419
67340,TCS,2023,Q1,6794,629,155174
67341,Wipro,2015,Q4,4719,2204,238685
67342,Infosys,2019,Q2,2751,1411,172463
67343,Infosys,2021,Q2,8373,1602,204199
67344,Wipro,2022,Q4,2132,1533,120700
67345,Wipro,2026,Q1,4065,593,167256
67346,Wipro,2021,Q3,6043,2492,76198
67347,TCS,2021,Q3,5482,2189,117738
67348,HCLTech,2016,Q3,5169,521,63068
67349,Wipro,2024,Q2,3447,1325,190231
67350,HCLTech,2017,Q2,8759,771,222760
67351,Wipro,2017,Q3,5001,2424,193940
67352,Wipro,2025,Q1,4971,1833,244749
67353,HCLTech,2023,Q2,4149,804,212018
67354,TCS,2024,Q1,985,199,96189
67355,TCS,2022,Q3,5157,1662,122818
67356,Wipro,2018,Q3,7975,1251,247645
67357,Wipro,2022,Q4,2221,371,140563
67358,HCLTech,2021,Q4,5527,670,213356
67359,Infosys,2020,Q3,5089,929,191249
67360,HCLTech,2022,Q4,1545,1282,140567
67361,Wipro,2022,Q1,4645,470,181585
67362,TCS,2023,Q1,7576,884,125553
67363,HCLTech,2026,Q4,2084,641,151122
67364,HCLTech,2021,Q1,1405,1985,130769
67365,TCS,2016,Q3,825,551,95823
67366,HCLTech,2025,Q1,1646,152,97709
67367,Infosys,2021,Q3,2669,2382,163113
67368,HCLTech,2025,Q2,3834,2261,58965
67369,HCLTech,2026,Q4,8320,2124,104432
67370,Wipro,2021,Q3,5946,2468,210224
67371,HCLTech,2020,Q4,3692,493,128207
67372,Infosys,2019,Q3,4058,1309,186487
67373,TCS,2023,Q3,7960,2199,89226
67374,TCS,2023,Q4,3546,2117,179432
67375,TCS,2015,Q2,5579,1221,226165
67376,HCLTech,2017,Q2,1481,575,59319
67377,TCS,2026,Q2,6595,963,214389
67378,HCLTech,2023,Q3,4859,1765,211815
67379,HCLTech,2025,Q2,8706,1759,161618
67380,Wipro,2018,Q1,8932,2257,78894
67381,TCS,2025,Q1,5135,2020,57760
67382,HCLTech,2025,Q3,1723,2073,114974
67383,HCLTech,2016,Q4,6768,1965,194647
67384,Infosys,2026,Q3,2391,581,79391
67385,Infosys,2025,Q1,5186,1261,182029
67386,HCLTech,2026,Q2,8935,2062,113628
67387,Wipro,2016,Q2,8450,2286,228578
67388,TCS,2023,Q2,4778,85,229009
67389,TCS,2018,Q3,4946,2114,181782
67390,Infosys,2018,Q1,937,685,234376
67391,Infosys,2024,Q1,1340,1819,66483
67392,Wipro,2025,Q2,2863,1474,214095
67393,Wipro,2016,Q1,3040,1916,204316
67394,Wipro,2017,Q2,5949,1750,226168
67395,TCS,2025,Q3,2180,423,141005
67396,Wipro,2016,Q3,3498,595,216958
67397,Wipro,2015,Q3,5251,2412,116356
67398,Wipro,2020,Q1,8170,1226,72177
67399,Infosys,2021,Q1,1923,381,199967
67400,Wipro,2015,Q1,5849,2291,187063
67401,Wipro,2025,Q2,2966,1039,170079
67402,Infosys,2017,Q2,4077,631,160192
67403,Wipro,2025,Q1,6684,918,205185
67404,TCS,2017,Q3,8342,315,195864
67405,Wipro,2018,Q2,7231,2365,198492
67406,Wipro,2015,Q3,1377,1566,245407
67407,TCS,2021,Q2,4628,2402,241812
67408,Wipro,2022,Q4,1491,2157,126508
67409,Wipro,2015,Q3,3028,185,112685
67410,TCS,2022,Q2,2817,691,135974
67411,Wipro,2020,Q1,6843,480,223404
67412,Infosys,2023,Q3,4564,1891,130117
67413,Infosys,2016,Q4,6966,833,99577
67414,Wipro,2021,Q4,3308,637,70733
67415,Wipro,2024,Q3,3769,660,249365
67416,HCLTech,2026,Q3,2204,743,62374
67417,TCS,2018,Q3,3519,867,173313
67418,Wipro,2020,Q3,2135,1132,66579
67419,TCS,2017,Q2,2449,614,90652
67420,TCS,2018,Q2,5890,940,169578
67421,Wipro,2019,Q3,1607,2246,108295
67422,Infosys,2021,Q4,8226,1071,206467
67423,Wipro,2018,Q3,6704,1030,176402
67424,HCLTech,2022,Q2,8602,2417,97772
67425,Infosys,2022,Q3,1337,1461,171724
67426,Infosys,2016,Q3,3240,1387,50838
67427,HCLTech,2019,Q2,2451,580,101523
67428,Wipro,2020,Q4,5600,2485,76271
67429,TCS,2020,Q2,5246,488,138380
67430,TCS,2024,Q2,7234,452,65414
67431,HCLTech,2018,Q1,4189,689,77651
67432,Infosys,2026,Q2,3057,971,122654
67433,Infosys,2020,Q4,3932,230,69954
67434,TCS,2016,Q4,1934,1276,136505
67435,Wipro,2020,Q4,6175,1712,228280
67436,HCLTech,2015,Q2,1235,1504,109047
67437,Infosys,2026,Q3,3760,1203,106936
67438,TCS,2024,Q3,7509,1319,97775
67439,TCS,2026,Q1,7344,406,175857
67440,Wipro,2018,Q1,7494,931,225221
67441,Wipro,2017,Q4,6042,895,198986
67442,Infosys,2023,Q2,4897,1830,207770
67443,Infosys,2018,Q2,6414,2046,70495
67444,TCS,2021,Q3,5409,157,99319
67445,HCLTech,2016,Q2,6036,1225,74047
67446,TCS,2020,Q1,8035,2039,215036
67447,HCLTech,2023,Q3,8165,124,58725
67448,HCLTech,2024,Q2,6460,2480,203703
67449,Infosys,2018,Q3,4901,2242,172267
67450,HCLTech,2021,Q3,2978,2140,192615
67451,Wipro,2023,Q2,1584,1885,190548
67452,Wipro,2017,Q3,7251,2170,61275
67453,TCS,2023,Q1,6380,295,185263
67454,HCLTech,2018,Q2,4234,519,209196
67455,TCS,2015,Q4,6003,2238,182591
67456,HCLTech,2025,Q3,5326,2061,218624
67457,TCS,2026,Q2,4260,281,65679
67458,HCLTech,2025,Q3,8061,1709,51409
67459,Wipro,2020,Q4,3867,1811,245273
67460,TCS,2016,Q4,7462,1113,110836
67461,Wipro,2018,Q2,6810,2355,178067
67462,Wipro,2021,Q3,7527,191,54087
67463,Infosys,2022,Q2,872,1644,65478
67464,HCLTech,2018,Q4,2823,995,129329
67465,Infosys,2019,Q4,8363,920,57467
67466,TCS,2015,Q4,2168,554,194163
67467,HCLTech,2017,Q4,6163,1506,143393
67468,TCS,2015,Q3,7625,383,126019
67469,TCS,2026,Q3,3761,131,244048
67470,Wipro,2020,Q3,7766,1906,195926
67471,TCS,2022,Q3,7498,1056,242304
67472,Infosys,2026,Q1,4642,2031,65510
67473,HCLTech,2019,Q2,8592,742,248281
67474,TCS,2015,Q2,3707,1666,243704
67475,TCS,2016,Q2,1342,782,102115
67476,HCLTech,2021,Q3,5866,640,58212
67477,HCLTech,2022,Q3,6253,194,244140
67478,HCLTech,2020,Q4,2942,2211,140268
67479,HCLTech,2016,Q1,5613,359,79215
67480,HCLTech,2016,Q3,6473,1349,156553
67481,Wipro,2025,Q4,8050,1728,216368
67482,HCLTech,2015,Q1,7081,1617,113528
67483,Infosys,2023,Q1,3552,570,171630
67484,Infosys,2022,Q2,3806,310,234055
67485,Infosys,2025,Q3,3840,617,207668
67486,Infosys,2025,Q2,6668,2360,165429
67487,Infosys,2021,Q2,7487,2333,111407
67488,HCLTech,2015,Q3,5874,1342,61985
67489,TCS,2017,Q3,8189,1295,145360
67490,HCLTech,2020,Q3,6369,964,216884
67491,Infosys,2017,Q2,4687,1225,151831
67492,Wipro,2023,Q3,7701,296,247611
67493,Infosys,2016,Q3,2150,1048,189288
67494,Infosys,2024,Q2,4313,2147,172568
67495,HCLTech,2022,Q2,7846,1422,52074
67496,TCS,2015,Q3,3720,2394,78526
67497,Infosys,2024,Q1,2135,702,204655
67498,Infosys,2021,Q2,8390,2035,85168
67499,Infosys,2022,Q1,4220,2450,96371
67500,Infosys,2025,Q4,1262,1673,154755
67501,Wipro,2018,Q2,4036,1324,232614
67502,TCS,2026,Q3,808,1779,61959
67503,TCS,2015,Q4,2902,1253,134133
67504,HCLTech,2020,Q2,966,2278,90838
67505,Infosys,2018,Q1,6921,1816,111803
67506,Wipro,2019,Q2,3676,205,61034
67507,TCS,2026,Q4,6312,1751,196340
67508,Wipro,2021,Q4,6982,2051,235927
67509,HCLTech,2019,Q1,5025,1766,56140
67510,Wipro,2023,Q2,6827,2061,240378
67511,Infosys,2020,Q3,1175,1706,142404
67512,Wipro,2025,Q4,5437,1109,145096
