Project_ID,Company,Client_ID,Employee_ID,Technology,Budget,Status
115025,TCS,21993,138066,SAP,2535990,In Progress
115026,HCLTech,27275,119373,SAP,7685160,In Progress
115027,Infosys,48591,12285,Python,7127690,On Hold
115028,Infosys,92190,9168,Java,4380373,In Progress
115029,Wipro,100259,73380,Azure,5729454,In Progress
115030,Infosys,17822,202848,AWS,2157114,On Hold
115031,TCS,99328,20473,GCP,5780666,In Progress
115032,HCLTech,72618,40147,AWS,6100488,In Progress
115033,Infosys,88447,3299,GCP,5003283,On Hold
115034,HCLTech,38771,81495,GCP,6870691,In Progress
115035,Infosys,88451,124670,Python,1214836,On Hold
115036,TCS,104383,33302,Python,6735835,On Hold
115037,TCS,116696,238119,GCP,6840527,In Progress
115038,Infosys,44103,123237,Azure,9796648,Completed
115039,Wipro,16463,96768,AWS,3998984,In Progress
115040,TCS,13415,200255,Azure,2704266,On Hold
115041,TCS,14651,243532,AWS,6823412,In Progress
115042,TCS,26112,219138,Python,1353309,In Progress
115043,TCS,14996,183206,Azure,7275266,In Progress
115044,HCLTech,47410,158847,Java,3048853,In Progress
115045,Infosys,76892,164160,AWS,4348718,On Hold
115046,TCS,64623,71173,SAP,6109696,Completed
115047,Infosys,117117,249756,SAP,4103064,Completed
115048,Wipro,18948,196904,Azure,1007494,Completed
115049,HCLTech,80963,122158,AWS,9756864,Completed
115050,TCS,60662,187785,Azure,6622194,In Progress
115051,TCS,4791,35646,Python,4760271,In Progress
115052,HCLTech,102678,136668,SAP,2627175,Completed
115053,Infosys,88666,68712,Java,4329346,Completed
115054,HCLTech,58685,156714,AWS,8560759,In Progress
115055,Wipro,1677,213165,GCP,3321243,On Hold
115056,HCLTech,72161,51276,AWS,8981147,In Progress
115057,HCLTech,35441,30036,Java,5475278,Completed
115058,HCLTech,94369,20555,AWS,7587132,Completed
115059,HCLTech,18143,131012,GCP,2886126,On Hold
115060,Wipro,33823,202272,SAP,1931632,On Hold
115061,HCLTech,42676,118417,Java,3253175,In Progress
115062,Infosys,24570,30401,Python,2071553,On Hold
115063,TCS,79365,160432,Azure,3488975,Completed
115064,Wipro,96564,202091,SAP,6806873,In Progress
115065,HCLTech,116907,122674,GCP,2024551,On Hold
115066,Wipro,78664,2676,Java,5782331,In Progress
115067,HCLTech,105318,55620,Java,3154200,In Progress
115068,HCLTech,79111,69098,GCP,4829985,In Progress
115069,Infosys,16197,21267,SAP,9936072,On Hold
115070,Wipro,119230,110071,AWS,2276778,In Progress
115071,Wipro,79501,100354,Python,6914207,On Hold
115072,TCS,102491,23279,Azure,6216489,Completed
115073,HCLTech,42110,6270,SAP,8188013,On Hold
115074,Wipro,113926,28407,Java,1480047,On Hold
115075,TCS,31800,67165,SAP,418249,In Progress
115076,HCLTech,45791,66102,Java,2413332,On Hold
115077,Infosys,77425,216520,Python,5818178,On Hold
115078,Wipro,13558,147929,Azure,7649123,In Progress
115079,HCLTech,50480,123784,AWS,8837935,Completed
115080,Wipro,70562,88763,SAP,3659147,In Progress
115081,TCS,22515,149404,Azure,9141644,In Progress
115082,TCS,40841,27343,Java,5321722,On Hold
115083,TCS,87815,233514,SAP,2343139,Completed
115084,HCLTech,24903,224524,GCP,7246982,On Hold
115085,TCS,32369,171805,Azure,4627520,On Hold
115086,TCS,5238,209348,Java,3550068,Completed
115087,Infosys,116958,12793,SAP,1611340,On Hold
115088,Wipro,113978,133454,AWS,2651490,Completed
115089,Infosys,14198,110072,Python,4856140,Completed
115090,HCLTech,117865,134644,Python,1271430,Completed
115091,Infosys,102387,232021,SAP,2727932,In Progress
115092,Infosys,97035,133489,GCP,9363185,In Progress
115093,Infosys,35148,216869,AWS,353661,Completed
115094,Wipro,75991,110374,Python,1153167,Completed
115095,Infosys,38229,92864,AWS,6796969,Completed
115096,Infosys,99011,146986,AWS,5442726,On Hold
115097,TCS,27223,15904,AWS,162937,On Hold
115098,Infosys,116775,81991,Python,3037230,In Progress
115099,Infosys,17456,103869,Python,5091871,On Hold
115100,HCLTech,106759,199298,Java,1725949,In Progress
115101,HCLTech,82991,81235,Java,6932596,Completed
115102,Wipro,8458,78029,GCP,9098738,On Hold
115103,TCS,98715,93636,SAP,8550132,On Hold
115104,Wipro,63485,237381,Python,4195632,In Progress
115105,HCLTech,95661,109987,Java,7328698,In Progress
115106,Infosys,69250,99691,Java,3259559,Completed
115107,TCS,114838,71761,Python,7457136,In Progress
115108,TCS,58293,163185,SAP,373743,On Hold
115109,Wipro,47150,222942,Java,57024,Completed
115110,HCLTech,119879,227871,Java,9309868,On Hold
115111,Wipro,21601,63844,GCP,7516654,Completed
115112,TCS,50111,126600,SAP,3585535,Completed
115113,Wipro,60412,113958,GCP,3760611,Completed
115114,TCS,77024,44719,SAP,9178761,On Hold
115115,Wipro,81641,120915,Python,7594130,On Hold
115116,Wipro,64963,151221,AWS,1182114,Completed
115117,TCS,97508,134353,Java,1295402,In Progress
115118,Infosys,54747,202218,GCP,8921473,In Progress
115119,Infosys,110490,91421,Azure,9834484,Completed
115120,Infosys,99488,139928,Python,1162308,Completed
115121,TCS,84243,218759,Java,2854712,Completed
115122,Wipro,83572,184104,Python,9232922,In Progress
115123,HCLTech,7570,130798,AWS,7575837,In Progress
115124,Wipro,35454,161138,GCP,1835129,Completed
115125,HCLTech,97686,130508,SAP,5467372,In Progress
115126,Infosys,34221,109494,Azure,1279609,On Hold
115127,HCLTech,33242,204353,Python,63336,Completed
115128,Infosys,49426,133398,AWS,7160647,In Progress
115129,HCLTech,71105,78592,SAP,4720324,In Progress
115130,TCS,85887,62522,GCP,1124939,On Hold
115131,Infosys,118697,6697,Java,446524,On Hold
115132,HCLTech,31505,165883,Java,6787457,Completed
115133,HCLTech,108621,197231,Java,3031558,On Hold
115134,HCLTech,115013,149099,Java,2846474,Completed
115135,TCS,54087,11631,AWS,703377,Completed
115136,Wipro,57995,176299,Java,6567818,In Progress
115137,Infosys,29342,42421,Azure,2741247,In Progress
115138,Wipro,107378,221948,Java,8287134,In Progress
115139,TCS,91088,230481,AWS,4356093,In Progress
115140,Wipro,29577,99640,Java,2421335,In Progress
115141,TCS,41852,163404,Java,8187182,On Hold
115142,TCS,116824,64857,AWS,3933192,Completed
115143,TCS,104102,143124,AWS,8883286,Completed
115144,TCS,114265,64044,Java,7966089,Completed
115145,Infosys,40470,193181,Azure,7644518,On Hold
115146,Wipro,95136,221946,Python,8562119,In Progress
115147,TCS,78441,214998,SAP,1939706,On Hold
115148,Wipro,95234,67144,SAP,6833967,Completed
115149,HCLTech,84460,127511,AWS,5017556,On Hold
115150,Infosys,86267,73343,AWS,8792261,On Hold
115151,HCLTech,79755,27219,Azure,6882960,Completed
115152,Wipro,118702,175525,SAP,1503152,Completed
115153,TCS,33470,46591,AWS,9072994,Completed
115154,Infosys,95494,172613,Azure,7584282,Completed
115155,Wipro,7016,95825,Java,3088992,Completed
115156,Wipro,98584,161204,AWS,4269751,Completed
115157,HCLTech,79657,1198,Python,2149317,On Hold
115158,HCLTech,90582,127795,Azure,984994,Completed
115159,Wipro,17103,232023,Python,2589755,In Progress
115160,Wipro,97325,3615,GCP,3632300,Completed
115161,TCS,35996,182950,SAP,9692528,On Hold
115162,TCS,19349,90291,Java,9061521,In Progress
115163,TCS,60925,241007,Python,5913132,In Progress
115164,Infosys,73847,6788,Azure,2071531,On Hold
115165,TCS,10178,249385,Python,6330129,Completed
115166,TCS,12661,136005,SAP,1779586,Completed
115167,Wipro,97863,138828,AWS,6832554,In Progress
115168,HCLTech,80095,81292,AWS,9897127,In Progress
115169,HCLTech,115367,246732,Java,5084331,Completed
115170,HCLTech,9724,93724,Java,7103060,On Hold
115171,Infosys,49574,196685,Azure,847699,Completed
115172,Wipro,110078,140834,Java,4903815,In Progress
115173,HCLTech,99527,64335,Azure,2461967,Completed
115174,Wipro,116579,131771,Azure,5687354,On Hold
115175,Infosys,42449,1047,Azure,803727,On Hold
115176,Wipro,24779,32042,Azure,2952631,In Progress
115177,HCLTech,2783,63732,AWS,3309688,Completed
115178,HCLTech,118177,235628,SAP,967726,On Hold
115179,Infosys,48494,53535,Java,9101170,Completed
115180,HCLTech,12081,171863,Azure,6886706,On Hold
115181,HCLTech,11853,243952,GCP,1114615,On Hold
115182,HCLTech,5072,203016,AWS,6587553,In Progress
115183,HCLTech,119052,120536,SAP,2316889,Completed
115184,HCLTech,89529,183587,AWS,1156117,Completed
115185,TCS,114690,110206,SAP,1098814,In Progress
115186,Wipro,52375,209480,Azure,8446037,On Hold
115187,TCS,90219,124661,AWS,9883337,Completed
115188,TCS,12134,234151,Azure,4353625,On Hold
115189,Infosys,85714,122971,SAP,9382437,Completed
115190,HCLTech,99718,203597,Python,4700618,On Hold
115191,TCS,15471,77232,AWS,334014,In Progress
115192,HCLTech,3909,22298,GCP,7163152,On Hold
115193,Wipro,100066,13496,AWS,2961883,Completed
115194,TCS,101176,222431,Java,2486149,Completed
115195,Wipro,70254,127557,Azure,6695092,On Hold
115196,Infosys,69629,4530,Java,6439553,Completed
115197,TCS,46826,236573,Java,1411225,On Hold
115198,TCS,2049,240369,SAP,3621462,In Progress
115199,Wipro,40500,206425,GCP,605347,Completed
115200,HCLTech,78257,225521,GCP,7875041,In Progress
115201,TCS,71186,82649,Java,6073294,Completed
115202,Wipro,96759,19072,GCP,5708951,Completed
115203,HCLTech,110922,83392,Azure,6269606,On Hold
115204,Wipro,85151,104684,Azure,233375,Completed
115205,Wipro,28563,133919,Java,5843943,Completed
115206,TCS,44842,22247,Java,6108260,On Hold
115207,Wipro,25330,243234,AWS,3140523,On Hold
115208,Wipro,71104,94266,Python,3072730,Completed
115209,HCLTech,108044,174740,AWS,9465355,On Hold
115210,Infosys,32538,165192,Azure,3752404,On Hold
115211,HCLTech,47395,137845,SAP,4045335,In Progress
115212,TCS,55743,17902,GCP,3887119,In Progress
115213,HCLTech,16459,5592,SAP,7197429,In Progress
115214,Wipro,88778,182447,GCP,7929479,In Progress
115215,Wipro,47845,127831,Java,2666977,Completed
115216,HCLTech,84964,226547,AWS,5357058,In Progress
115217,TCS,100902,67391,Azure,6961080,In Progress
115218,Wipro,61816,216621,AWS,7714953,On Hold
115219,HCLTech,42622,115474,AWS,1368783,Completed
115220,TCS,113373,87163,SAP,7308395,On Hold
115221,TCS,51653,38208,AWS,4055407,On Hold
115222,HCLTech,89505,180927,AWS,9129829,In Progress
115223,HCLTech,28346,161716,SAP,581829,Completed
115224,Wipro,17191,195709,SAP,2580651,In Progress
115225,TCS,78134,90199,Azure,2359704,On Hold
115226,Wipro,97574,9941,Azure,5434401,In Progress
115227,Wipro,93304,242292,AWS,9110333,In Progress
115228,Wipro,14612,125269,SAP,2679759,In Progress
115229,HCLTech,30983,232082,Python,7122145,Completed
115230,Wipro,25128,105677,AWS,2041863,In Progress
115231,TCS,96280,55646,Azure,6479341,In Progress
115232,TCS,20328,167799,Java,1552197,In Progress
115233,HCLTech,75103,48603,Java,9666906,In Progress
115234,TCS,61937,125369,Azure,5907134,Completed
115235,TCS,106574,108916,SAP,8222515,In Progress
115236,Infosys,22964,216141,GCP,2794478,On Hold
115237,Infosys,112467,43266,SAP,5527506,Completed
115238,Infosys,76528,144704,Python,7346968,In Progress
115239,HCLTech,55282,168996,GCP,8053473,Completed
115240,Infosys,39364,27509,AWS,7783707,On Hold
115241,HCLTech,11313,192848,Azure,3908274,In Progress
115242,TCS,107575,96049,SAP,7646980,In Progress
115243,HCLTech,79527,97356,Python,9610519,On Hold
115244,Infosys,91886,248744,SAP,7401563,Completed
115245,HCLTech,104023,131616,GCP,1826835,On Hold
115246,Wipro,115142,50696,Java,1975927,Completed
115247,TCS,50063,61141,AWS,1907682,Completed
115248,Infosys,80926,225930,SAP,1717257,In Progress
115249,TCS,50279,22283,GCP,942140,Completed
115250,Infosys,95934,40516,Java,4989617,In Progress
115251,TCS,27780,228173,Python,9190437,In Progress
115252,TCS,80241,63870,Azure,7809879,Completed
115253,HCLTech,82181,20118,GCP,9304219,On Hold
115254,Wipro,75800,137330,SAP,1469049,On Hold
115255,TCS,103896,190111,Python,7379493,Completed
115256,TCS,96277,39289,Azure,6761526,Completed
115257,Infosys,62508,140854,Java,4635449,On Hold
115258,HCLTech,118793,117863,GCP,7212586,Completed
115259,HCLTech,116516,163293,Python,7132614,Completed
115260,TCS,35345,36513,SAP,1669863,Completed
115261,Infosys,14462,155366,AWS,1172273,In Progress
115262,TCS,55135,158427,GCP,4123693,Completed
115263,HCLTech,75969,135272,Azure,8397503,On Hold
115264,Wipro,99974,184585,Python,4725056,On Hold
115265,Wipro,98368,37823,GCP,9053386,On Hold
115266,HCLTech,56612,107518,SAP,1750233,In Progress
115267,HCLTech,24865,84690,Azure,3975493,Completed
115268,TCS,7400,162003,AWS,9175581,In Progress
115269,Infosys,93247,235284,SAP,1257707,In Progress
115270,Infosys,107433,126286,AWS,9073093,In Progress
115271,Infosys,30087,221701,Azure,142337,Completed
115272,Infosys,108229,117617,GCP,1548351,In Progress
115273,TCS,99011,14339,AWS,7066743,Completed
115274,Infosys,45447,985,GCP,2537134,In Progress
115275,Wipro,86644,181653,Java,8912570,Completed
115276,Infosys,116742,77385,GCP,8821015,On Hold
115277,Infosys,118349,171568,AWS,260721,On Hold
115278,TCS,68462,8578,Azure,4345002,Completed
115279,Infosys,11351,120741,SAP,1344727,On Hold
115280,Wipro,65006,37879,GCP,2289915,On Hold
115281,HCLTech,53359,1752,Java,1787961,In Progress
115282,TCS,49697,108275,Azure,7237444,Completed
115283,TCS,1364,54209,Azure,1560211,In Progress
115284,HCLTech,28704,108868,Azure,3485819,On Hold
115285,TCS,119282,175711,Azure,1961977,On Hold
115286,HCLTech,7770,90103,GCP,4848179,On Hold
115287,TCS,39727,131255,AWS,2455512,On Hold
115288,Wipro,100108,172615,Azure,9960753,On Hold
115289,Infosys,81719,206170,Java,412501,In Progress
115290,Wipro,104704,143989,Java,3020786,On Hold
115291,TCS,22390,75785,AWS,5076162,In Progress
115292,Wipro,58565,180272,GCP,8953353,In Progress
115293,Infosys,47932,199234,Python,6286445,On Hold
115294,TCS,38747,185855,Azure,5962727,In Progress
115295,TCS,88474,160395,Python,8991523,On Hold
115296,HCLTech,82400,200834,GCP,4591493,Completed
115297,TCS,6375,49491,Azure,9175642,On Hold
115298,HCLTech,64236,1033,GCP,4098919,On Hold
115299,Wipro,11705,176953,AWS,8806230,In Progress
115300,Infosys,14084,83062,AWS,2007338,In Progress
115301,HCLTech,97850,91492,AWS,9154856,Completed
115302,Wipro,16407,238539,SAP,1282564,In Progress
115303,Wipro,21989,223342,GCP,4911614,On Hold
115304,HCLTech,99817,106994,Python,5272649,On Hold
115305,Infosys,5784,185509,AWS,6159974,Completed
115306,Wipro,62745,153729,Azure,4339193,In Progress
115307,HCLTech,116891,151108,GCP,6746953,Completed
115308,HCLTech,92514,101171,SAP,3905729,In Progress
115309,TCS,102799,106978,Azure,4917443,Completed
115310,Wipro,91246,90781,Java,8709416,Completed
115311,Wipro,35746,238958,AWS,5392448,On Hold
115312,HCLTech,98157,133386,SAP,1066729,In Progress
115313,Infosys,19456,92560,GCP,5937861,On Hold
115314,Wipro,35862,59439,Java,5284991,In Progress
115315,HCLTech,47914,135012,GCP,2335456,In Progress
115316,HCLTech,28923,51029,GCP,4010960,On Hold
115317,Infosys,73554,168374,SAP,7379790,On Hold
115318,Wipro,92919,178213,SAP,9572605,On Hold
115319,HCLTech,37484,214478,Python,1590084,Completed
115320,HCLTech,52266,35073,Python,3866884,On Hold
115321,HCLTech,75340,207468,AWS,3701174,In Progress
115322,Infosys,111915,21175,Java,2437323,Completed
115323,Infosys,33092,40924,SAP,501961,In Progress
115324,Wipro,119506,72875,AWS,4852989,On Hold
115325,HCLTech,18497,205480,Python,6337347,In Progress
115326,TCS,103336,69658,GCP,2714140,Completed
115327,Infosys,106895,127390,GCP,2343760,On Hold
115328,HCLTech,81978,224753,Azure,5938700,On Hold
115329,Wipro,35772,108709,Python,4349555,On Hold
115330,HCLTech,119112,211906,GCP,132516,On Hold
115331,Infosys,94959,8430,SAP,7202394,In Progress
115332,Wipro,103192,143657,Java,7923849,In Progress
115333,TCS,47030,140789,Azure,1522596,On Hold
115334,Infosys,26190,100753,Python,6398592,On Hold
115335,HCLTech,4682,11799,Java,4923793,Completed
115336,Infosys,56096,120747,AWS,8188219,Completed
115337,HCLTech,51546,53530,Python,536952,Completed
115338,Wipro,43889,69057,SAP,276270,In Progress
115339,TCS,73397,42168,Azure,221046,On Hold
115340,Wipro,81091,3476,Azure,5828316,In Progress
115341,HCLTech,30091,128556,SAP,2004321,In Progress
115342,TCS,29860,242653,GCP,9426505,On Hold
115343,TCS,106239,37056,SAP,5750703,Completed
115344,HCLTech,94599,43533,Python,8728338,Completed
115345,TCS,42831,133432,AWS,9696255,On Hold
115346,Wipro,27819,109209,GCP,6984559,On Hold
115347,TCS,13087,193036,GCP,6125993,On Hold
115348,Infosys,115568,138320,Python,7997032,Completed
115349,HCLTech,86809,799,Java,4733608,In Progress
115350,HCLTech,94805,170424,SAP,6574096,Completed
115351,TCS,105193,175105,Azure,1691452,Completed
115352,Wipro,65646,89497,Java,5767239,In Progress
115353,Infosys,77594,123338,Java,6288286,On Hold
115354,TCS,73734,243793,SAP,7078188,In Progress
115355,HCLTech,90071,161378,Java,9467506,Completed
115356,Infosys,82946,199382,GCP,610983,Completed
115357,Wipro,27108,166016,Python,4756461,Completed
115358,HCLTech,119528,62165,AWS,7215204,On Hold
115359,TCS,30345,156432,Azure,7079679,In Progress
115360,TCS,116861,130477,SAP,8055298,In Progress
115361,Wipro,4525,7027,GCP,7406813,On Hold
115362,Infosys,10273,24525,SAP,4349833,On Hold
115363,TCS,44497,163405,AWS,9667818,Completed
115364,HCLTech,40439,80652,Azure,3699604,On Hold
115365,Wipro,109857,199046,Java,8258718,On Hold
115366,TCS,61186,214336,SAP,2996766,Completed
115367,Wipro,108336,166831,SAP,9960331,In Progress
115368,Infosys,33066,140155,Java,6185026,In Progress
115369,Wipro,67593,219487,GCP,6099293,Completed
115370,Wipro,39192,159756,GCP,5112230,In Progress
115371,Infosys,73075,143374,AWS,8410224,In Progress
115372,TCS,100880,165963,SAP,5165499,In Progress
115373,TCS,109861,116828,Python,7579836,On Hold
115374,HCLTech,107915,56532,Python,8412337,On Hold
115375,Infosys,29288,5780,Java,7834291,On Hold
115376,TCS,5432,157069,Azure,5358659,In Progress
115377,Infosys,8895,93994,Python,8267465,Completed
115378,TCS,85002,127316,GCP,2635911,Completed
115379,TCS,94922,128389,GCP,6931435,On Hold
115380,HCLTech,36200,84455,Azure,440433,Completed
115381,Infosys,113632,107788,GCP,9454219,Completed
115382,Infosys,20501,106824,Azure,9062121,On Hold
115383,HCLTech,64604,60280,Python,4657883,On Hold
115384,Wipro,16073,35258,SAP,6993253,Completed
115385,TCS,34343,216639,GCP,2194806,In Progress
115386,Wipro,119122,173879,GCP,3798296,In Progress
115387,HCLTech,67878,47682,SAP,3056068,On Hold
115388,Wipro,51586,204398,Azure,4702280,In Progress
115389,TCS,52334,199495,Azure,7432244,Completed
115390,TCS,7502,76716,Python,827649,In Progress
115391,TCS,36107,236103,AWS,7613315,On Hold
115392,HCLTech,105308,129440,Azure,5830435,Completed
115393,Wipro,69775,131723,SAP,8634806,Completed
115394,TCS,115667,195761,SAP,1121176,On Hold
115395,Infosys,73202,33672,AWS,8313816,Completed
115396,TCS,13354,242818,Python,4527377,Completed
115397,Infosys,18815,99407,Azure,8304101,Completed
115398,HCLTech,92506,63790,AWS,9971388,Completed
115399,Wipro,28625,180013,Azure,7092043,On Hold
115400,HCLTech,80259,237260,GCP,2655578,Completed
115401,Wipro,77332,142994,Python,8512776,Completed
115402,Wipro,10620,120469,SAP,226395,In Progress
115403,Infosys,84024,215942,Azure,2289642,Completed
115404,Wipro,50925,206948,SAP,2100337,On Hold
115405,Infosys,88291,68804,GCP,7736212,Completed
115406,Infosys,97446,17730,AWS,3772252,On Hold
115407,Wipro,24004,145344,Java,2547829,In Progress
115408,Wipro,48659,185535,SAP,1613020,In Progress
115409,HCLTech,50952,94312,Java,8166139,On Hold
115410,HCLTech,16900,239279,Azure,9505557,On Hold
