listing_id,amenity
34866043,Cable TV
34866043,TV with standard cable
34866043,Shower gel
34879418,Refrigerator
34879418,Smoke alarm
34879418,Shampoo
34879418,Hair dryer
34879418,Mini fridge
34879418,Wifi
34879418,Dishes and silverware
34879418,Bed linens
34879418,Dedicated workspace
34879418,Microwave
34879418,Essentials
34879418,Long term stays allowed
34879418,Room-darkening shades
34879418,Portable fans
34879418,First aid kit
34879418,Wine glasses
34879418,Baby bath
34879418,Heating
34879418,Paid parking off premises
34879418,Hot water
34879418,Fire extinguisher
34879418,Hangers
34904214,Refrigerator
34904214,Backyard
34904214,Kitchen
34904214,Shampoo
34904214,Hair dryer
34904214,Children’s dinnerware
34904214,Outdoor furniture
34904214,Stove
34904214,Fireplace guards
34904214,Oven
34904214,Babysitter recommendations
34904214,Wifi
34904214,Cooking basics
34904214,Dishes and silverware
34904214,Private hot tub
34904214,Lockbox
34904214,Children’s books and toys
34904214,Indoor fireplace
34904214,Baby monitor
34904214,Washer
34904214,Pack ’n play/Travel crib
34904214,Toaster
34904214,Free street parking
34904214,Luggage dropoff allowed
34904214,Bed linens
34904214,Freezer
34904214,Body soap
34904214,Iron
34904214,Dedicated workspace
34904214,Essentials
34904214,Long term stays allowed
34904214,Outdoor dining area
34904214,Cleaning products
34904214,BBQ grill
34904214,Dining table
34904214,Bathtub
34904214,Room-darkening shades
34904214,Wine glasses
34904214,Crib
34904214,TV
34904214,Heating
34904214,Hot water
34904214,Dishwasher
34904214,Dryer
34904214,Coffee maker
34904214,Patio or balcony
34904214,Board games
34925546,Hot water
34925546,Elevator
34925546,Kitchen
34925546,Dryer
34925546,Washer
34925546,Cooking basics
34925546,Wifi
34925546,TV
34925546,Heating
34925546,Dishes and silverware
34925546,Essentials
35052955,Refrigerator
35052955,Elevator
35052955,Kitchen
35052955,Smoke alarm
35052955,Shampoo
35052955,Hair dryer
35052955,Stove
35052955,Oven
35052955,Wifi
35052955,Cooking basics
35052955,Dishes and silverware
35052955,Smart lock
35052955,Window guards
35052955,Bed linens
35052955,Body soap
35052955,Iron
35052955,Dedicated workspace
35052955,Essentials
35052955,Long term stays allowed
35052955,Room-darkening shades
35052955,First aid kit
35052955,Drying rack for clothing
35052955,Heating
35052955,Paid parking off premises
35052955,Hot water
35052955,Private entrance
35052955,Fire extinguisher
35052955,Dishwasher
35052955,Ethernet connection
35052955,Patio or balcony
35052955,Hangers
35052955,Cable TV
35052955,TV with standard cable
35052955,Cleaning products
35061198,Refrigerator
35061198,Kitchen
35061198,Smoke alarm
35061198,Shampoo
35061198,Hair dryer
35061198,Stove
35061198,Carbon monoxide alarm
35061198,Oven
35061198,Wifi
35061198,Cooking basics
35061198,Dishes and silverware
35061198,Baking sheet
35061198,Lockbox
35061198,Bed linens
35061198,Body soap
35061198,Microwave
35061198,Essentials
35061198,Hot water kettle
35061198,Cleaning products
35061198,Dining table
35061198,Bathtub
35061198,Room-darkening shades
35061198,Extra pillows and blankets
35061198,First aid kit
35061198,Wine glasses
35061198,Drying rack for clothing
35061198,Heating
35061198,Hot water
35061198,Private entrance
35061198,Fire extinguisher
35061198,Dishwasher
35061198,Coffee maker
35061198,Hangers
35061198,Cable TV
35061198,TV with standard cable
35061198,Shower gel
35063134,Long term stays allowed
35063134,Smoke alarm
35063134,Hair dryer
35063134,Hangers
35063134,Wifi
35063134,TV
35063134,Heating
35063134,Essentials
35063828,Hot water
35063828,Private entrance
35063828,Fire extinguisher
35063828,Kitchen
35063828,Dryer
35063828,Shampoo
35063828,Hair dryer
35063828,Washer
35063828,Smoke alarm
35063828,First aid kit
35063828,Carbon monoxide alarm
35063828,Bed linens
35063828,Hangers
35063828,Iron
35063828,Heating
35063828,Shower gel
35063828,Essentials
35076535,Hot water
35076535,Long term stays allowed
35076535,Kitchen
35076535,Shampoo
35076535,Hair dryer
35076535,Free parking on premises
35076535,Hangers
35076535,Iron
35076535,Dedicated workspace
35076535,Wifi
35076535,TV
35076535,Heating
35076535,Essentials
35086421,Hot water
35086421,Kitchen
35086421,Smoke alarm
35086421,Shampoo
35086421,Hair dryer
35086421,Free street parking
35086421,Host greets you
35086421,Free parking on premises
35086421,Hangers
35086421,Wifi
35086421,Heating
35086421,Essentials
35106543,Fire extinguisher
35106543,Long term stays allowed
35106543,Kitchen
35106543,Dryer
35106543,Shampoo
35106543,Washer
35106543,Smoke alarm
35106543,Carbon monoxide alarm
35106543,Cooking basics
35106543,Hangers
35106543,Iron
35106543,Dedicated workspace
35106543,Wifi
35106543,TV
35106543,Heating
35106543,Essentials
35121718,Hot water
35121718,Fire extinguisher
35121718,Long term stays allowed
35121718,Lockbox
35121718,Smoke alarm
35121718,Shampoo
35121718,Luggage dropoff allowed
35121718,Hangers
35121718,Lock on bedroom door
35121718,Dedicated workspace
35121718,Wifi
35121718,Heating
35121718,Essentials
35178948,Refrigerator
35178948,Elevator
35178948,Kitchen
35178948,Smoke alarm
35178948,Shampoo
35178948,Hair dryer
35178948,Stove
35178948,Oven
35178948,Wifi
35178948,Cooking basics
35178948,Dishes and silverware
35178948,Baking sheet
35178948,Smart lock
35178948,Window guards
35178948,Bed linens
35178948,Iron
35178948,Dedicated workspace
35178948,Essentials
35178948,Long term stays allowed
35178948,Room-darkening shades
35178948,First aid kit
35178948,Extra pillows and blankets
35178948,Heating
35178948,Hot water
35178948,Private entrance
35178948,Fire extinguisher
35178948,Dishwasher
35178948,Ethernet connection
35178948,Patio or balcony
35178948,Hangers
35178948,Cable TV
35178948,TV with standard cable
35178948,Shower gel
35191921,Refrigerator
35191921,Elevator
35191921,Kitchen
35191921,Smoke alarm
35191921,Shampoo
35191921,Hair dryer
35191921,Stove
35191921,Single level home
35191921,Oven
35191921,Wifi
35191921,Cooking basics
35191921,Dishes and silverware
35191921,Smart lock
35191921,Window guards
35191921,Bed linens
35191921,Iron
35191921,Dedicated workspace
35191921,Essentials
35191921,Long term stays allowed
35191921,Room-darkening shades
35191921,First aid kit
35191921,Heating
35191921,Paid parking off premises
35191921,Hot water
35191921,Private entrance
35191921,Fire extinguisher
35191921,Dishwasher
35191921,Ethernet connection
35191921,Patio or balcony
35191921,Hangers
35191921,Cable TV
35191921,TV with standard cable
35206126,Elevator
35206126,Kitchen
35206126,Smoke alarm
35206126,Washer
35206126,Free parking on premises
35206126,Breakfast
35206126,Iron
35206126,Dedicated workspace
35206126,Wifi
35206126,TV
35206126,Heating
35218442,Refrigerator
35218442,Kitchen
35218442,Smoke alarm
35218442,Shampoo
35218442,Hair dryer
35218442,Host greets you
35218442,Stove
35218442,Carbon monoxide alarm
35218442,Oven
35218442,Wifi
35218442,Cooking basics
35218442,Dishes and silverware
35218442,Bed linens
35218442,Iron
35218442,Dedicated workspace
35218442,Microwave
35218442,Essentials
35218442,First aid kit
35218442,Extra pillows and blankets
35218442,Paid parking on premises
35218442,Heating
35218442,Hot water
35218442,Fire extinguisher
35218442,Dishwasher
35218442,Coffee maker
35218442,Patio or balcony
35218442,Hangers
35218442,Cable TV
35218442,TV with standard cable
35226714,Refrigerator
35226714,Elevator
35226714,Kitchen
35226714,Smoke alarm
35226714,Shampoo
35226714,Stove
35226714,Oven
35226714,Cooking basics
35226714,Wifi
35226714,Dishes and silverware
35226714,Bed linens
35226714,Dedicated workspace
35226714,Microwave
35226714,Essentials
35226714,TV
35226714,Heating
35226714,Hot water
35226714,Private entrance
35226714,Dishwasher
35226714,Coffee maker
35226714,Patio or balcony
35226714,Hangers
35227376,Hot water
35227376,Refrigerator
35227376,Fire extinguisher
35227376,Long term stays allowed
35227376,Kitchen
35227376,Smoke alarm
35227376,Hair dryer
35227376,Host greets you
35227376,Stove
35227376,Cooking basics
35227376,Luggage dropoff allowed
35227376,Bed linens
35227376,Hangers
35227376,Dedicated workspace
35227376,Wifi
35227376,Microwave
35227376,Heating
35227376,Dishes and silverware
35227376,Essentials
35244357,Hot water
35244357,Elevator
35244357,Long term stays allowed
35244357,Kitchen
35244357,Shampoo
35244357,Hair dryer
35244357,Hangers
35244357,Heating
35244357,Essentials
35246295,Hot water
35246295,Refrigerator
35246295,Elevator
35246295,Kitchen
35246295,Dishwasher
35246295,Smoke alarm
35246295,Shampoo
35246295,Coffee maker
35246295,Patio or balcony
35246295,Host greets you
35246295,Stove
35246295,Hangers
35246295,Oven
35246295,Cooking basics
35246295,Microwave
35246295,Wifi
35246295,TV
35246295,Heating
35246295,Dishes and silverware
35246295,Essentials
35297542,Hot water
35297542,Refrigerator
35297542,EV charger
35297542,Long term stays allowed
35297542,Kitchen
35297542,Dryer
35297542,Shampoo
35297542,Washer
35297542,Smoke alarm
35297542,Coffee maker
35297542,Stove
35297542,Hangers
35297542,Iron
35297542,Cooking basics
35297542,Microwave
35297542,Wifi
35297542,TV
35297542,Heating
35297542,Dishes and silverware
35297542,Essentials
35303380,Refrigerator
35303380,Kitchen
35303380,Smoke alarm
35303380,Shampoo
35303380,Hair dryer
35303380,Stove
35303380,Carbon monoxide alarm
35303380,Cooking basics
35303380,Wifi
35303380,Dishes and silverware
35303380,Security cameras on property
35303380,Lockbox
35303380,Free street parking
35303380,Bed linens
35303380,Iron
35303380,Dedicated workspace
35303380,Microwave
35303380,Essentials
35303380,Long term stays allowed
35303380,Extra pillows and blankets
35303380,TV
35303380,Heating
35303380,Hot water
35303380,Private entrance
35303380,Coffee maker
35303380,Hangers
35312060,Refrigerator
35312060,Kitchen
35312060,Smoke alarm
35312060,Shampoo
35312060,Hair dryer
35312060,Host greets you
35312060,Stove
35312060,Oven
35312060,Wifi
35312060,Cooking basics
35312060,Dishes and silverware
35312060,Bed linens
35312060,Dedicated workspace
35312060,Essentials
35312060,First aid kit
35312060,Heating
35312060,Hot water
35312060,Fire extinguisher
35312060,Coffee maker
35312060,Patio or balcony
35312060,Hangers
35312060,Cable TV
35312060,TV with standard cable
35328212,Refrigerator
35328212,Elevator
35328212,Backyard
35328212,Kitchen
35328212,Smoke alarm
35328212,Shampoo
35328212,Hair dryer
35328212,Host greets you
35328212,Stove
35328212,Carbon monoxide alarm
35328212,Oven
35328212,Wifi
35328212,Cooking basics
35328212,Dishes and silverware
35328212,Lockbox
35328212,Hot tub
35328212,Washer
35328212,Free street parking
35328212,Luggage dropoff allowed
35328212,Bed linens
35328212,Lake access
35328212,Iron
35328212,Dedicated workspace
35328212,Microwave
35328212,Essentials
35328212,Long term stays allowed
35328212,Bathtub
35328212,First aid kit
35328212,Extra pillows and blankets
35328212,Free parking on premises
35328212,Heating
35328212,Hot water
35328212,Private entrance
35328212,Fire extinguisher
35328212,Dishwasher
35328212,Dryer
35328212,Ethernet connection
35328212,Coffee maker
35328212,Game console
35328212,Patio or balcony
35328212,Hangers
35328212,Cable TV
35328212,Lock on bedroom door
35328212,Air conditioning
35328212,TV with standard cable
35328212,Shower gel
35361130,Long term stays allowed
35361130,Smoke alarm
35361130,Shampoo
35361130,Hair dryer
35361130,Hangers
35361130,Wifi
35361130,TV
35361130,Heating
35361130,Essentials
35366436,Refrigerator
35366436,Kitchen
35366436,Smoke alarm
35366436,Shampoo
35366436,Stove
35366436,Carbon monoxide alarm
35366436,Oven
35366436,Cooking basics
35366436,Wifi
35366436,Dishes and silverware
35366436,Bed linens
35366436,Lake access
35366436,Dedicated workspace
35366436,Microwave
35366436,Essentials
35366436,Long term stays allowed
35366436,First aid kit
35366436,TV
35366436,Heating
35366436,Hot water
35366436,Fire extinguisher
35366436,Coffee maker
35366436,Hangers
35379310,Hot water
35379310,Fire extinguisher
35379310,Long term stays allowed
35379310,Kitchen
35379310,Hangers
35379310,Lock on bedroom door
35379310,Oven
35379310,Wifi
35379310,Microwave
35379310,Heating
35379310,Essentials
35419492,Refrigerator
35419492,Kitchen
35419492,Smoke alarm
35419492,Shampoo
35419492,Stove
35419492,Carbon monoxide alarm
35419492,Oven
35419492,Wifi
35419492,Cooking basics
35419492,Dishes and silverware
35419492,Smart lock
35419492,Luggage dropoff allowed
35419492,Bed linens
35419492,Body soap
35419492,Dedicated workspace
35419492,Microwave
35419492,Essentials
35419492,Long term stays allowed
35419492,Bathtub
35419492,Portable fans
35419492,Extra pillows and blankets
35419492,First aid kit
35419492,Heating
35419492,Paid parking off premises
35419492,Hot water
35419492,Fire extinguisher
35419492,Dishwasher
35419492,Coffee maker
35419492,Hangers
35419492,Cable TV
35419492,TV with standard cable
35441361,Refrigerator
35441361,Elevator
35441361,Kitchen
35441361,Smoke alarm
35441361,Shampoo
35441361,Hair dryer
35441361,Host greets you
35441361,Stove
35441361,Carbon monoxide alarm
35441361,Mini fridge
35441361,Oven
35441361,Wifi
35441361,Cooking basics
35441361,Dishes and silverware
35441361,Clothing storage
35441361,Bed linens
35441361,Freezer
35441361,Body soap
35441361,Dedicated workspace
35441361,Microwave
35441361,Essentials
35441361,Hot water kettle
35441361,Cleaning products
35441361,Dining table
35441361,First aid kit
35441361,Extra pillows and blankets
35441361,Wine glasses
35441361,Heating
35441361,Hot water
35441361,Private entrance
35441361,Fire extinguisher
35441361,Coffee maker
35441361,Hangers
35441361,Pour-over coffee
35441361,Shower gel
35507561,Refrigerator
35507561,Kitchen
35507561,Smoke alarm
35507561,Shampoo
35507561,Hair dryer
35507561,Stove
35507561,Oven
35507561,Clothing storage: wardrobe
35507561,Wifi
35507561,Cooking basics
35507561,Dishes and silverware
35507561,Children’s books and toys
35507561,Toaster
35507561,Luggage dropoff allowed
35507561,Bed linens
35507561,Iron
35507561,Free washer – In unit
35507561,Dedicated workspace
35507561,Microwave
35507561,Essentials
35507561,Hot water kettle
35507561,Long term stays allowed
35507561,Dining table
35507561,Bathtub
35507561,Extra pillows and blankets
35507561,Wine glasses
35507561,Free parking on premises
35507561,Drying rack for clothing
35507561,Heating
35507561,Hot water
35507561,Private entrance
35507561,Fire extinguisher
35507561,Dishwasher
35507561,Coffee maker
35507561,Window AC unit
35507561,Hangers
35507561,Cable TV
35507561,TV with standard cable
35507561,Cleaning products
35538073,Refrigerator
35538073,Elevator
35538073,Kitchen
35538073,Smoke alarm
35538073,Outdoor furniture
35538073,Host greets you
35538073,Carbon monoxide alarm
35538073,Mini fridge
35538073,Oven
35538073,Wifi
35538073,Cooking basics
35538073,Dishes and silverware
35538073,Washer
35538073,Free street parking
35538073,Bed linens
35538073,Iron
35538073,Microwave
35538073,Essentials
35538073,Hot water kettle
35538073,Long term stays allowed
35538073,Extra pillows and blankets
35538073,Wine glasses
35538073,Free parking on premises
35538073,TV
35538073,Heating
35538073,Cleaning before checkout
35538073,Hot water
35538073,Fire extinguisher
35538073,Dishwasher
35538073,Hangers
35538073,Lock on bedroom door
35538073,Shared patio or balcony
35569947,Refrigerator
35569947,Kitchen
35569947,Smoke alarm
35569947,Shampoo
35569947,Hair dryer
35569947,Stove
35569947,Carbon monoxide alarm
35569947,Oven
35569947,Wifi
35569947,Cooking basics
35569947,Dishes and silverware
35569947,Lockbox
35569947,Washer
35569947,Luggage dropoff allowed
35569947,Bed linens
35569947,Sound system
35569947,Iron
35569947,Dedicated workspace
35569947,Microwave
35569947,Essentials
35569947,Long term stays allowed
35569947,Portable fans
35569947,First aid kit
35569947,Extra pillows and blankets
35569947,Paid parking on premises
35569947,Heating
35569947,Hot water
